thread_id,brand,customer_tweet_id,customer_text,gold_reply,created_at
uber_45617,Uber_Support,45617,"@Uber_Support only one trip from today, two payments from today...explain @115873 @Uber_Support https://t.co/SyBtBIB69o",@125620 We can always look into this extra charge for you. Please head on over to https://t.co/DceIRNI6kV so we can follow up.,Wed Nov 01 16:20:43 +0000 2017
uber_45620,Uber_Support,45620,@Uber_Support I rated my last driver 3 because of bad pickup/dropoff locations in the app. Not his fault but how do I report the bug?,@126104 Here to help! Send us a note via https://t.co/u3MyknJaaN so our team can connect.,Wed Nov 01 16:16:46 +0000 2017
uber_45622,Uber_Support,45622,@Uber_Support Luckily I wasn’t riding in the car with him. Don’t know who he was but here’s his license plate. https://t.co/Ne4L7UHCfy,"@126105 Thank you for providing that information, Daren. We'll pass this to the appropriate team for further review.",Wed Nov 01 17:37:21 +0000 2017
uber_45623,Uber_Support,45623,Hey @115873 how do I report a reckless Uber driver? One of your drivers just almost killed me on the freeway. He was doing over 100mph.,@126105 That is unacceptable. Please send us a DM with your Uber account email address so we can look into this immediately.,Wed Nov 01 16:11:54 +0000 2017
uber_45630,Uber_Support,45630,"@Uber_Support I keep getting texts from Uber to sign up to drive, I've typed STOP, but they keep spamming my text messages. Help plz! :)","@126108 We're here to help! Send us a note here, https://t.co/fyn3pRpCG3 and our team will be in touch.",Wed Nov 01 16:11:39 +0000 2017
uber_45632,Uber_Support,45632,@115873 It's been so disappointing using the app in the US and now in Mexico. Constant error processing requests. Help page doesn't help.,@126109 We're here to help! Send us a note via https://t.co/xMxswVLBKT so our team can assist.,Wed Nov 01 16:14:06 +0000 2017
uber_45634,Uber_Support,45634,@Uber_Support false charges on my credit card account. Please DM to resolve,@126110 We're here to help! Send us a note via https://t.co/dInR3racif so our team can assist.,Wed Nov 01 16:14:02 +0000 2017
uber_46596,Uber_Support,46596,"@115873 @Uber_Support worst customer service. No problem solving skills, I’ve been talking to a bot for 5 hours.",@126355 We have received your DMs and will follow up there. Thanks!,Wed Nov 01 16:47:31 +0000 2017
uber_46599,Uber_Support,46599,"Hi @Uber_Support I receive a email from ""__email__"" 4 generate invoice but i didn't request the invoice, the email is real or fake? https://t.co/K6NHzRnrph",@126356 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 01 16:30:11 +0000 2017
uber_46601,Uber_Support,46601,@Uber_Support this just started happened recently.,@126357 We're sorry for the trouble! We're currently reviewing your email and will follow up shortly. We appreciate your patience!,Wed Nov 01 16:41:01 +0000 2017
uber_46603,Uber_Support,46603,@Uber_Support I just want to stop receiving PAPER MAIL. You can't tell me how to do that?,@126358 Sorry to hear about that! Send us a DM with your email address so we can follow up.,Wed Nov 01 16:49:24 +0000 2017
uber_46605,Uber_Support,46605,@Uber_Support Why hasn't anyone gotten back to me about deleting my address from your PAPER MAIL spam list? Must I contact @103596?,"@126358 Happy to help! For more information on Email, SMS, and push notification management, please visit us here; https://t.co/fyn3pRpCG3",Tue Oct 31 16:56:22 +0000 2017
uber_46607,Uber_Support,46607,@Uber_Support but in my account problem always reflected peak time i also complaint regarding this issue but its not resolved.,@126359 Thank you for getting back to us. Please send us a DM (direct message) with your account email and phone number so we can look into this.,Thu Nov 02 09:41:35 +0000 2017
uber_46611,Uber_Support,46611,@Uber_Support i think ur software problem,@126359 We've replied to your message via direct message and humbly ask you to check your messages.,Fri Nov 03 06:00:28 +0000 2017
uber_46608,Uber_Support,46608,@Uber_Support I am so confused about uber choice pool or uber go https://t.co/KCDouxKfRW,@126359 Happy to help. Please go here https://t.co/qKtgqiRdWs and https://t.co/9rCAVKmIyu for more info.,Wed Nov 01 16:45:01 +0000 2017
uber_46614,Uber_Support,46614,@Uber_Support can u define pool and uber go difference and its always shown x(peak time) time https://t.co/WPrgyGDLA4,@126359 Hi Ram! Be sure to check out more information by heading to https://t.co/PmKNLt9BJl. Any other questions? Click https://t.co/zUe0dj6yoX,Wed Nov 01 16:19:05 +0000 2017
uber_19667,Uber_Support,19667,@Uber_Support behaviour like gunda and i dont know tamil so he is abusing in tamil so please take action otherwise we will tke actn against hm also video,"@126359 Here to help! Send us a note here, https://t.co/TmWmJyGFaK, and our team will follow up.",Tue Oct 31 05:09:10 +0000 2017
uber_46617,Uber_Support,46617,@Uber_Support I know somebody better message me back ASAP cause y’all driver is harassing me,@126360 We absolutely want to follow up right away. Please send us a DM (Direct message) with your email address so we can connect.,Wed Nov 01 16:25:35 +0000 2017
uber_48482,Uber_Support,48482,@115873 y’all need an English n Spanish button because these Spanish drivers in Miami fuckin stupid,@126793 We're sorry to hear about your experience! Please contact us via https://t.co/z8NNR56eyf so we can follow up.,Wed Nov 01 17:04:12 +0000 2017
uber_48484,Uber_Support,48484,"@Uber_Support Thanks, but will not use #uber again.","@126794 Hi, Deepak. Please DM us for further follow up related to this cancellation.",Wed Nov 01 17:19:09 +0000 2017
uber_48486,Uber_Support,48486,"@Uber_Support Will never use #Uber again Driver cancels trip, I am charged Rs 47.25. 2nd time it has happened. @115873 ur drivers r conning..","@126794 We can take a closer look into this. DM us the email address and trip details, so we can follow up on this!",Wed Nov 01 17:01:03 +0000 2017
uber_48489,Uber_Support,48489,@Uber_Support how do i get a refund for a missed ride charge? I canceled when the driver drove past me 2x. I rescheduled and was fine.,@126795 Send us a DM with your email address so we can follow up!,Wed Nov 01 16:58:34 +0000 2017
uber_48493,Uber_Support,48493,@Uber_Support how do I purchase a ride pass? I received the email and there’s no option when I open the app,"@126796 Happy to help. You can go here https://t.co/3h8wdQ4EJK, to find out more info.",Wed Nov 01 17:03:16 +0000 2017
uber_48497,Uber_Support,48497,@Uber_Support That was in no way helpful. My app is up to date,"@126799 Hi, please DM us a screenshot of the Ride Pass email you received and we'd be happy to investigate further.",Wed Nov 01 17:12:52 +0000 2017
uber_48502,Uber_Support,48502,@Uber_Support @126799 I️ am experiencing the same issue and have been only receiving automated responses to my inquiries,@126801 We've been in touch via DM!,Wed Nov 01 17:52:42 +0000 2017
uber_48507,Uber_Support,48507,@Uber_Support An automated response full of copy/paste responses that have nothing to do with an individual customer case,"@126801 Please check your inbox for updates from us, Devlin. Thanks!",Wed Nov 01 20:40:59 +0000 2017
uber_48505,Uber_Support,48505,@Uber_Support I DM’d you. Still no response,@126799 Please check your inbox again for an updated message from us. Apologies for any confusion!,Thu Nov 02 18:35:06 +0000 2017
uber_48498,Uber_Support,48498,@Uber_Support hi I received the Ride Pass email and have used it in the past but it is not showing in the app,@126799 Hey! Please visit the link for more info. Let us know if you have further questions. https://t.co/FKBK5sbwQh,Wed Nov 01 17:07:37 +0000 2017
uber_48512,Uber_Support,48512,@Uber_Support @Uber_Support still my Uber app problem is not resolved,@126803 Sorry for the trouble! Can you please send us a DM with your email address and additional details so we can assist?,Sat Nov 04 08:11:17 +0000 2017
uber_48515,Uber_Support,48515,@Uber_Support Mobile number 9704464635 and mail id __email__,"@126803 Hi Chittibabu, our team is currently reviewing your email and will follow up. Thanks!",Sat Nov 04 12:10:15 +0000 2017
uber_48517,Uber_Support,48517,@Uber_Support Still it is not working,"@126803 Happy to follow up, Chittibabu. Our team has located your support inquiry and will be in touch.",Mon Nov 06 14:23:22 +0000 2017
uber_48513,Uber_Support,48513,@Uber_Support I got the following error from last couple of days https://t.co/pgPCjs6347,@126803 Here to help! Go ahead and check your DM for further details.,Wed Nov 01 16:51:26 +0000 2017
uber_48520,Uber_Support,48520,"@Uber_Support Hi. i keep getting this error while traying to place an order ""error verifying payment profile""",@126804 Sorry to hear about this. DM us the email address connected with your account profile so we can connect with you!,Wed Nov 01 17:03:45 +0000 2017
uber_48522,Uber_Support,48522,@Uber_Support why is it that you take so long to reply to drivers? And now you are holding my pay hostage? #waiting #thisisridiculous,@126805 We're sorry to hear this. Can you please send us a DM of your email address so we can look into this?,Wed Nov 01 16:51:08 +0000 2017
uber_48524,Uber_Support,48524,"@115873 driver just called me a ‘f**king idiot’, so I cancelled ride but got charged, rebooked but missed train. No customer service number??",@126806 We apologize for the trouble! Send us a DM with your email address with additional details and we'll connect.,Wed Nov 01 16:42:07 +0000 2017
uber_48526,Uber_Support,48526,"@Uber_Support hello, I’ve been having trouble on the app on IOS, it seems to not track my exact location when I open the app",@126807 We're here to help! Send us a note via https://t.co/u3MyknJaaN so our team can assist.,Wed Nov 01 16:40:00 +0000 2017
uber_50096,Uber_Support,50096,@Uber_Support Use👏🏾less 🙄 https://t.co/LprlFJIHWs,@127221 We've received your most recent in app support message and will be following up with you there.,Wed Nov 01 19:28:10 +0000 2017
uber_50095,Uber_Support,50095,@127223 @Uber_Support @Uber_Support needs to look into this and not just dismiss us without investigating!,@127221 Please connect with us at https://t.co/qHI8xcWfiW and a member of our team will follow up.,Wed Nov 01 17:37:03 +0000 2017
uber_50106,Uber_Support,50106,@115873 your app is glitching! I’m not getting the option to buy my Ride Pass despite being invited!!,"@127221 Ride passes sell quickly so if you're unable to see the option, this means they're unavailable. Sorry to hear about any inconvenience!",Wed Nov 01 17:05:08 +0000 2017
uber_50108,Uber_Support,50108,@Uber_Support I got a ride pass email on 10/30 and never got the email at 10am today.,@127224 We can look into this with you. Can you please send us a DM with your account email address? https://t.co/sd7yH5jmbJ,Wed Nov 01 17:10:16 +0000 2017
uber_50110,Uber_Support,50110,@Uber_Support had bad experience with Uber Tonite...my trips got reallocated and the last guy was 15 mins delay :-(,@127225 Sorry to hear this was your experience! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Wed Nov 01 17:26:36 +0000 2017
uber_50115,Uber_Support,50115,@Uber_Support @115873 Driver cancelled the trip still money got deducted frim my Paytm? Not sure what you guys are upto. Need refund,@127227 Hi there! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.,Wed Nov 01 17:10:50 +0000 2017
uber_50120,Uber_Support,50120,@Uber_Support why did I revive this if I can't even get a link to purchase it or in the app https://t.co/aoaTN2WAqa,"@126797 Happy to help, Anthony. Please check out https://t.co/3h8wdQ4EJK for additional details regarding the ride pass.",Wed Nov 01 17:35:55 +0000 2017
uber_50124,Uber_Support,50124,@Uber_Support I have. For all three trips. The charges are still there.,@127229 So sorry about that! Send us a DM with your email address so we can connect right away.,Wed Nov 01 17:25:58 +0000 2017
